ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse10014926;0;+KLASYCZNE SZPILKI I9828B /S3-134P+;shoes;143.7255;;95.81700000000001;0;;;;;;;;;;;;;;;;;1;both;;;143.7255;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_6.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_7.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_1.jpg;;;;;;;;;;;;
100110922;0;+MODNE OFICERKI F59BR /S3-71P+;shoes;167.7105;;111.807;0;;;;;;;;;;;;;;;;;1;both;;;167.7105;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/10922_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/10922_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/10922_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/10922_1.jpg;;;;;;;;;;;;
100110969;0;+KOZAKI DAMSKIE  DA2826C /S3-19P+;shoes;165.86550000000003;;110.57700000000001;0;;;;;;;;;;;;;;;;;1;both;;;165.86550000000003;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/6/10969_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/6/10969_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/6/10969_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/6/10969_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/6/10969_2.jpg;;;;;;;;;;;;
100111005;0;+OFICERKI DAMSKIE B636BR /S3-43P+;shoes;184.31550000000001;;122.87700000000001;0;;;;;;;;;;;;;;;;;1;both;;;184.31550000000001;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/0/11005_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/0/11005_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/0/11005_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/0/11005_1.jpg;;;;;;;;;;;;
100111164;0;+OFICERKI Z DŻETAMI 342C /S1-114P+;shoes;184.31550000000001;;122.87700000000001;0;;;;;;;;;;;;;;;;;1;both;;;184.31550000000001;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/4/6/11164_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/4/6/11164_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/4/6/11164_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/4/6/11164_3.jpg;;;;;;;;;;;;
100111230;0;+BŁYSZCZĄCE CZÓŁENKA E288B /S2-106P+;shoes;92.06549999999999;;61.376999999999995;0;;;;;;;;;;;;;;;;;1;both;;;92.06549999999999;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/3/11230_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/3/11230_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/3/11230_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/3/11230_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/3/11230_3.jpg;;;;;;;;;;;;
100111515;0;+ELEGANCKIE OFICERKI 957-PG-C /S2-5P+;shoes;184.31550000000001;;122.87700000000001;0;;;;;;;;;;;;;;;;;1;both;;;184.31550000000001;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/1/11515_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/1/11515_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/1/11515_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/1/11515_2.jpg;;;;;;;;;;;;
100111626;0;+ZAMSZOWE SZPILKI Z KORALIKAMI A696B /S2-120P+;shoes;114.2055;;76.137;0;;;;;;;;;;;;;;;;;1;both;;;114.2055;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/11626_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/11626_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/11626_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/11626_4.jpg;;;;;;;;;;;;
100111825;0;+ZJAWISKOWE SANDAŁKI NA SZPILCE K9219B /S3-72P+;shoes;147.60000000000002;;98.4;0;;;;;;;;;;;;;;;;;1;both;;;147.60000000000002;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/2/11825_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/2/11825_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/2/11825_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/2/11825_1.jpg;;;;;;;;;;;;
100112385;0;+DELIKATNE SANDAŁY NA OBCASIE K8390B /D1-L4+;shoes;140.0355;;93.357;0;;;;;;;;;;;;;;;;;1;both;;;140.0355;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/8/12385_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/8/12385_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/8/12385_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/5/8/12385_4.jpg;;;;;;;;;;;;
100112396;0;+ZAMSZOWE SANDAŁY Z OZDOBAMI YK8281B /S2-54P+;shoes;167.7105;;111.807;0;;;;;;;;;;;;;;;;;1;both;;;167.7105;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/9/12396_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/9/12396_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/9/12396_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/9/12396_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/9/12396_3.jpg;;;;;;;;;;;;
